id,label,text,source,char_count,word_count,avg_word_len,digit_count,uppercase_ratio,exclamation_count,has_exclamation,question_count,contains_no,first_second_pronoun_count,log_length,has_url,has_phone,has_money,urgent_terms,action_terms,credential_terms,request_terms,social_engineering_terms,khmer_chars,khmer_credential_terms,khmer_request_terms,khmer_social_engineering_terms,credential_request,scam_word_hits,safe_word_hits,scam_word_density,safe_word_density
scam_03314,scam,បន្ទាន់! ឱកាសរកចំណូលបន្ថែមងាយៗពីផ្ទះ បានលុយច្រើន ចុចបំពេញព័ត៌មាន នៅទីនេះ bit.ly/kh-reward [កូដ: 4821],provided,101,75,1.16,4,0.0,1,1,0,0,0,4.61512051684126,1,0,0,0,0,0,0,1,70,1,2,2,1,71,68,0.9466666666666667,0.9066666666666666
scam_03315,scam,បន្ទាន់! ឱកាសរកចំណូលបន្ថែមងាយៗពីផ្ទះ បានលុយច្រើន ចុចបំពេញព័ត៌មាន តាមរយៈលីង្គនេះ! [កូដ: 4103],provided,92,78,1.0384615384615385,4,0.0,2,1,0,0,0,4.5217885770490405,0,0,0,0,0,0,0,0,77,1,2,2,1,76,74,0.9743589743589743,0.9487179487179487
scam_03316,scam,អបអរសាទរ! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ នៅទីនេះ bit.ly/kh-reward [កូដ: 5069],provided,127,98,1.1428571428571428,4,0.04,1,1,0,0,0,4.844187086458591,1,0,0,0,0,1,0,1,92,5,1,1,1,94,92,0.9591836734693877,0.9387755102040817
scam_03317,scam,URGENT: Get 200% guaranteed crypto returns today at bit.ly/claim-now! (Ref: #2155),provided,82,14,4.428571428571429,7,0.14545454545454545,1,1,0,0,0,4.406719247264253,1,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0.2857142857142857,0.0
scam_03318,scam,URGENT: Get 200% guaranteed crypto returns today via secure-login-web.com. (Ref: #6029),provided,87,14,4.785714285714286,7,0.13333333333333333,0,0,0,0,0,4.465908118654584,1,0,0,2,1,1,0,0,0,0,0,0,0,5,0,0.35714285714285715,0.0
scam_03319,scam,អបអរសាទរ! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ តាមរយៈលីង្គនេះ! [កូដ: 8600],provided,118,101,1.0495049504950495,4,0.04477611940298507,2,1,0,0,0,4.770684624465665,0,0,0,0,0,1,0,0,99,5,1,1,1,99,98,0.9801980198019802,0.9702970297029703
scam_03320,scam,រង្វាន់ធំ! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 5621],provided,137,120,1.0416666666666667,4,0.039473684210526314,2,1,0,0,0,4.919980925828125,0,0,0,0,0,1,0,0,118,5,3,2,1,119,118,0.9916666666666667,0.9833333333333333
scam_03321,scam,ប្រកាសអាសន្ន! អ្នកបានឈ្នះទឹកប្រាក់ $5000 ឥតគិតថ្លៃ ចុចលើលីង្គនេះដើម្បីដកលុយភ្លាមៗ តាមរយៈលីង្គនេះ! [កូដ: 1055],provided,109,90,1.0777777777777777,8,0.0,2,1,0,0,0,4.6913478822291435,0,0,1,0,0,0,0,0,88,1,1,2,1,86,85,0.9555555555555556,0.9444444444444444
scam_03322,scam,NOTICE: Your package delivery is pending. Update your shipping details via secure-login-web.com. (Ref: #8809),provided,109,17,5.0588235294117645,4,0.10975609756097561,0,0,0,0,2,4.6913478822291435,1,0,0,0,2,1,1,1,0,0,0,0,1,7,1,0.4117647058823529,0.058823529411764705
scam_03323,scam,CONGRATULATIONS: Your package delivery is pending. Update your shipping details by clicking the link below! (Ref: #5665),provided,120,17,5.705882352941177,4,0.1935483870967742,1,1,0,0,2,4.787491742782046,0,0,0,0,1,0,1,1,0,0,0,0,0,6,1,0.35294117647058826,0.058823529411764705
scam_03324,scam,អបអរសាទរ! ប្រាក់កម្ចីរហ័សទាន់ចិត្ត អត្រាការប្រាក់ទាបបំផុត មិនបាច់មានទ្រព្យបញ្ចាំ តាមរយៈលីង្គនេះ! [កូដ: 9658],provided,108,94,1.0319148936170213,4,0.0,2,1,0,0,0,4.68213122712422,0,0,0,0,0,0,0,0,93,1,0,3,0,92,92,0.9787234042553191,0.9787234042553191
scam_03325,scam,ALERT: Your package delivery is pending. Update your shipping details at bit.ly/claim-now! (Ref: #2403),provided,103,17,4.705882352941177,4,0.10526315789473684,1,1,0,0,2,4.634728988229636,1,0,0,1,2,0,1,1,0,0,0,0,0,6,1,0.35294117647058826,0.058823529411764705
scam_03326,scam,បន្ទាន់! គណនីធនាគាររបស់អ្នកត្រូវបានចាក់សោ សូមផ្ទៀងផ្ទាត់ព័ត៌មានរបស់អ្នកជាបន្ទាន់ តាមរយៈលីង្គនេះ! [កូដ: 8417],provided,108,95,1.0315789473684212,4,0.0,2,1,0,0,0,4.68213122712422,0,0,0,0,0,0,0,0,94,2,0,5,0,93,92,0.9789473684210527,0.968421052631579
scam_03327,scam,អបអរសាទរ! គណនីធនាគាររបស់អ្នកត្រូវបានចាក់សោ សូមផ្ទៀងផ្ទាត់ព័ត៌មានរបស់អ្នកជាបន្ទាន់ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 1300],provided,127,114,1.0263157894736843,4,0.0,2,1,0,0,0,4.844187086458591,0,0,0,0,0,0,0,0,113,2,2,4,1,113,112,0.9912280701754386,0.9824561403508771
scam_03328,scam,NOTICE: Click here to claim your $1000 prize at link-verify.net. (Ref: #4656),provided,77,14,4.142857142857143,8,0.16326530612244897,0,0,0,0,1,4.343805421853684,0,0,1,0,3,0,1,1,0,0,0,0,0,7,0,0.5,0.0
scam_03329,scam,ALERT: Unusual login detected. Reset your password now at link-verify.net. (Ref: #8694),provided,87,14,4.785714285714286,4,0.12698412698412698,0,0,0,0,1,4.465908118654584,0,0,0,1,3,2,1,0,0,0,0,0,1,6,0,0.42857142857142855,0.0
scam_03330,scam,NOTICE: Your package delivery is pending. Update your shipping details by clicking the link below! (Ref: #6869),provided,111,17,5.176470588235294,4,0.10714285714285714,1,1,0,0,2,4.709530201312334,0,0,0,0,1,0,1,1,0,0,0,0,0,6,1,0.35294117647058826,0.058823529411764705
scam_03331,scam,បន្ទាន់! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ តាមរយៈលីង្គនេះ! [កូដ: 5359],provided,117,100,1.05,4,0.046875,2,1,0,0,0,4.762173934797756,0,0,0,0,0,1,0,0,98,5,1,2,1,98,97,0.98,0.97
scam_03332,scam,ALERT: Unusual login detected. Reset your password now by clicking the link below! (Ref: #7746),provided,95,15,4.933333333333334,4,0.11428571428571428,1,1,0,0,1,4.553876891600541,0,0,0,1,2,2,0,0,0,0,0,0,0,5,0,0.3333333333333333,0.0
scam_03333,scam,អបអរសាទរ! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ តាមរយៈលីង្គនេះ! [កូដ: 9048],provided,118,101,1.0495049504950495,4,0.04477611940298507,2,1,0,0,0,4.770684624465665,0,0,0,0,0,1,0,0,99,5,1,1,1,99,98,0.9801980198019802,0.9702970297029703
scam_03334,scam,URGENT: Click here to claim your $1000 prize via secure-login-web.com. (Ref: #3585),provided,83,15,4.2,8,0.14814814814814814,0,0,0,0,1,4.418840607796598,1,0,1,1,3,1,0,1,0,0,0,0,0,7,0,0.4666666666666667,0.0
scam_03335,scam,រង្វាន់ធំ! អ្នកបានឈ្នះទឹកប្រាក់ $5000 ឥតគិតថ្លៃ ចុចលើលីង្គនេះដើម្បីដកលុយភ្លាមៗ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 8573],provided,124,105,1.0666666666666667,8,0.0,2,1,0,0,0,4.820281565605037,0,0,1,0,0,0,0,0,103,1,3,3,1,102,101,0.9714285714285714,0.9619047619047619
scam_03336,scam,បន្ទាន់! ប្រាក់កម្ចីរហ័សទាន់ចិត្ត អត្រាការប្រាក់ទាបបំផុត មិនបាច់មានទ្រព្យបញ្ចាំ នៅទីនេះ bit.ly/kh-reward [កូដ: 2695],provided,116,90,1.1333333333333333,4,0.0,1,1,0,0,0,4.7535901911063645,1,0,0,0,0,0,0,1,85,1,0,4,0,86,85,0.9555555555555556,0.9444444444444444
scam_03337,scam,បន្ទាន់! ឱកាសរកចំណូលបន្ថែមងាយៗពីផ្ទះ បានលុយច្រើន ចុចបំពេញព័ត៌មាន ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 5463],provided,110,96,1.03125,4,0.0,2,1,0,0,0,4.700480365792417,0,0,0,0,0,0,0,0,95,1,4,2,1,95,93,0.9895833333333334,0.96875
scam_03338,scam,បន្ទាន់! អ្នកបានឈ្នះទឹកប្រាក់ $5000 ឥតគិតថ្លៃ ចុចលើលីង្គនេះដើម្បីដកលុយភ្លាមៗ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 4389],provided,122,103,1.0679611650485437,8,0.0,2,1,0,0,0,4.804021044733257,0,0,1,0,0,0,0,0,101,1,3,3,1,100,99,0.970873786407767,0.9611650485436893
scam_03339,scam,CONGRATULATIONS: Unusual login detected. Reset your password now at bit.ly/claim-now! (Ref: #6534),provided,98,15,5.133333333333334,4,0.2465753424657534,1,1,0,0,1,4.584967478670572,1,0,0,2,3,2,0,0,0,0,0,0,0,5,0,0.3333333333333333,0.0
scam_03340,scam,ប្រកាសអាសន្ន! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ នៅទីនេះ bit.ly/kh-reward [កូដ: 6081],provided,131,102,1.1372549019607843,4,0.039473684210526314,1,1,0,0,0,4.875197323201151,1,0,0,0,0,1,0,1,96,5,1,1,1,98,96,0.9607843137254902,0.9411764705882353
scam_03341,scam,ALERT: Your package delivery is pending. Update your shipping details at bit.ly/claim-now! (Ref: #8148),provided,103,17,4.705882352941177,4,0.10526315789473684,1,1,0,0,2,4.634728988229636,1,0,0,1,2,0,1,1,0,0,0,0,0,6,1,0.35294117647058826,0.058823529411764705
scam_03342,scam,NOTICE: Unusual login detected. Reset your password now by clicking the link below! (Ref: #6459),provided,96,15,5.0,4,0.1267605633802817,1,1,0,0,1,4.564348191467836,0,0,0,1,2,2,0,0,0,0,0,0,0,5,0,0.3333333333333333,0.0
scam_03343,scam,ALERT: Click here to claim your $1000 prize by clicking the link below! (Ref: #1010),provided,84,15,4.266666666666667,8,0.12727272727272726,1,1,0,0,1,4.430816798843313,0,0,1,0,2,0,0,1,0,0,0,0,0,6,0,0.4,0.0
scam_03344,scam,Winner: Your package delivery is pending. Update your shipping details by clicking the link below! (Ref: #7960),provided,111,17,5.176470588235294,4,0.047619047619047616,1,1,0,0,2,4.709530201312334,0,0,0,0,1,0,1,1,0,0,0,0,0,6,1,0.35294117647058826,0.058823529411764705
scam_03345,scam,អបអរសាទរ! ប្រាក់កម្ចីរហ័សទាន់ចិត្ត អត្រាការប្រាក់ទាបបំផុត មិនបាច់មានទ្រព្យបញ្ចាំ តាមរយៈលីង្គនេះ! [កូដ: 7741],provided,108,94,1.0319148936170213,4,0.0,2,1,0,0,0,4.68213122712422,0,0,0,0,0,0,0,0,93,1,0,3,0,92,92,0.9787234042553191,0.9787234042553191
scam_03346,scam,អបអរសាទរ! គណនីធនាគាររបស់អ្នកត្រូវបានចាក់សោ សូមផ្ទៀងផ្ទាត់ព័ត៌មានរបស់អ្នកជាបន្ទាន់ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 4039],provided,127,114,1.0263157894736843,4,0.0,2,1,0,0,0,4.844187086458591,0,0,0,0,0,0,0,0,113,2,2,4,1,113,112,0.9912280701754386,0.9824561403508771
scam_03347,scam,អបអរសាទរ! ឱកាសរកចំណូលបន្ថែមងាយៗពីផ្ទះ បានលុយច្រើន ចុចបំពេញព័ត៌មាន ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 2879],provided,111,97,1.0309278350515463,4,0.0,2,1,0,0,0,4.709530201312334,0,0,0,0,0,0,0,0,96,1,4,1,1,96,94,0.9896907216494846,0.9690721649484536
scam_03348,scam,ប្រកាសអាសន្ន! ប្រាក់កម្ចីរហ័សទាន់ចិត្ត អត្រាការប្រាក់ទាបបំផុត មិនបាច់មានទ្រព្យបញ្ចាំ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 2381],provided,130,116,1.0258620689655173,4,0.0,2,1,0,0,0,4.867534450455582,0,0,0,0,0,0,0,0,115,1,2,3,1,115,115,0.9913793103448276,0.9913793103448276
scam_03349,scam,CONGRATULATIONS: Unusual login detected. Reset your password now via secure-login-web.com. (Ref: #7492),provided,103,15,5.466666666666667,4,0.23076923076923078,0,0,0,0,1,4.634728988229636,1,0,0,1,3,3,0,0,0,0,0,0,0,6,0,0.4,0.0
scam_03350,scam,ប្រកាសអាសន្ន! គណនីធនាគាររបស់អ្នកត្រូវបានចាក់សោ សូមផ្ទៀងផ្ទាត់ព័ត៌មានរបស់អ្នកជាបន្ទាន់ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 9453],provided,131,118,1.0254237288135593,4,0.0,2,1,0,0,0,4.875197323201151,0,0,0,0,0,0,0,0,117,2,2,4,1,117,116,0.9915254237288136,0.9830508474576272
scam_03351,scam,រង្វាន់ធំ! ប្រាក់កម្ចីរហ័សទាន់ចិត្ត អត្រាការប្រាក់ទាបបំផុត មិនបាច់មានទ្រព្យបញ្ចាំ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 1099],provided,127,113,1.0265486725663717,4,0.0,2,1,0,0,0,4.844187086458591,0,0,0,0,0,0,0,0,112,1,2,4,1,112,112,0.9911504424778761,0.9911504424778761
scam_03352,scam,អបអរសាទរ! ប្រាក់កម្ចីរហ័សទាន់ចិត្ត អត្រាការប្រាក់ទាបបំផុត មិនបាច់មានទ្រព្យបញ្ចាំ នៅទីនេះ bit.ly/kh-reward [កូដ: 4702],provided,117,91,1.1318681318681318,4,0.0,1,1,0,0,0,4.762173934797756,1,0,0,0,0,0,0,1,86,1,0,3,0,87,86,0.9560439560439561,0.945054945054945
scam_03353,scam,អបអរសាទរ! គណនីធនាគាររបស់អ្នកត្រូវបានចាក់សោ សូមផ្ទៀងផ្ទាត់ព័ត៌មានរបស់អ្នកជាបន្ទាន់ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 4920],provided,127,114,1.0263157894736843,4,0.0,2,1,0,0,0,4.844187086458591,0,0,0,0,0,0,0,0,113,2,2,4,1,113,112,0.9912280701754386,0.9824561403508771
scam_03354,scam,ប្រកាសអាសន្ន! អ្នកបានឈ្នះទឹកប្រាក់ $5000 ឥតគិតថ្លៃ ចុចលើលីង្គនេះដើម្បីដកលុយភ្លាមៗ នៅទីនេះ bit.ly/kh-reward [កូដ: 5245],provided,118,87,1.1839080459770115,8,0.0,1,1,0,0,0,4.770684624465665,1,0,1,0,0,0,0,1,81,1,1,2,1,81,79,0.9310344827586207,0.9080459770114943
scam_03355,scam,អបអរសាទរ! លេខកូដ OTP របស់អ្នកបានប្តូរ សូមចុចទីនេះដើម្បីប្តូរពាក្យសម្ងាត់គណនីរបស់អ្នកឡើងវិញ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 7969],provided,136,119,1.0420168067226891,4,0.038461538461538464,2,1,0,0,0,4.912654885736052,0,0,0,0,0,1,0,0,117,5,3,1,1,118,117,0.9915966386554622,0.9831932773109243
scam_03356,scam,Winner: Your package delivery is pending. Update your shipping details by clicking the link below! (Ref: #7427),provided,111,17,5.176470588235294,4,0.047619047619047616,1,1,0,0,2,4.709530201312334,0,0,0,0,1,0,1,1,0,0,0,0,0,6,1,0.35294117647058826,0.058823529411764705
scam_03357,scam,Winner: Unusual login detected. Reset your password now at link-verify.net. (Ref: #9846),provided,88,14,4.857142857142857,4,0.0625,0,0,0,0,1,4.477336814478207,0,0,0,1,3,2,1,0,0,0,0,0,1,6,0,0.42857142857142855,0.0
scam_03358,scam,ប្រកាសអាសន្ន! អ្នកបានឈ្នះទឹកប្រាក់ $5000 ឥតគិតថ្លៃ ចុចលើលីង្គនេះដើម្បីដកលុយភ្លាមៗ ចុចបំពេញទិន្នន័យផ្ទាល់ខ្លួនភ្លាម! [កូដ: 9703],provided,127,108,1.0648148148148149,8,0.0,2,1,0,0,0,4.844187086458591,0,0,1,0,0,0,0,0,106,1,3,2,1,105,104,0.9722222222222222,0.9629629629629629
