id,label,text,scam_type,language,source,collection_method
uci_sms_02529,safe,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02530,safe,jay says he'll put in &lt;#&gt;,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02531,safe,Can you just come in for a sec? There's somebody here I want you to see,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02532,safe,So the sun is anti sleep medicine.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02533,safe,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02534,safe,Yup ok...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02535,safe,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02536,safe,Ok enjoy . R u there in home.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02537,safe,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02538,safe,You do what all you like,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02539,safe,That's y we haf to combine n c how lor...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02540,safe,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02541,safe,Hmmm:)how many players selected?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02542,safe,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02543,safe,I dont. Can you send it to me. Plus how's mode.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02544,safe,Aiyo please ü got time meh.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02545,safe,Package all your programs well,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02546,safe,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02547,safe,So are you guys asking that i get that slippers again or its gone with last year,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02548,safe,Company is very good.environment is terrific and food is really nice:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02549,scam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02550,safe,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02551,safe,Yup but not studying surfing lor. I'm in e lazy mode today.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02552,safe,Please sen :)my kind advice :-)please come here and try:-),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02553,safe,I'm done. C ü there.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02554,safe,"Oh fine, I'll be by tonight",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02555,safe,Ü give me some time to walk there.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02556,safe,I'll reach in ard 20 mins ok...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02557,scam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02558,safe,Fuck babe ... What happened to you ? How come you never came back?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02559,scam,This message is brought to you by GMW Ltd. and is not connected to the,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02560,safe,"Some friends want me to drive em someplace, probably take a while",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02561,safe,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02562,safe,Are you still getting the goods.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02563,safe,And maybe some pressies,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02564,safe,"Yeah I am, so I'll leave maybe 7ish?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02567,safe,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02568,safe,You in your room? I need a few,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02569,safe,I dont want to hear anything,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02570,safe,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02571,safe,Ultimately tor motive tui achieve korli.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02572,safe,From 5 to 2 only my work timing.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02573,safe,… and don‘t worry we‘ll have finished by march … ish!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02574,safe,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02575,scam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02576,scam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02577,safe,Now thats going to ruin your thesis!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02578,safe,In sch but neva mind u eat 1st lor..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02579,safe,Hey whats up? U sleeping all morning?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02580,safe,Erm. I thought the contract ran out the4th of october.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02581,safe,I dunno until when... Lets go learn pilates...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02582,scam,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02583,safe,Yup i'm elaborating on the safety aspects and some other issues..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02584,scam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02585,safe,"Goodmorning, today i am late for 1hr.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02586,safe,Hi happy birthday. Hi hi hi hi hi hi hi,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02587,safe,I will be outside office take all from there,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02588,safe,If you don't respond imma assume you're still asleep and imma start calling n shit,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02589,safe,"Aight, see you in a bit",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02590,safe,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02591,scam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02592,safe,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02593,safe,Still work going on:)it is very small house.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02594,safe,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02595,safe,Tmr timin still da same wat cos i got lesson until 6...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02596,safe,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02598,safe,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02599,safe,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02600,safe,Okie... Thanx...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02601,safe,"Gosh that , what a pain. Spose I better come then.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02602,safe,"As usual..iam fine, happy &amp; doing well..:)",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02603,safe,Okie,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02604,safe,So when you gonna get rimac access,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02605,safe,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02606,safe,You call times job today ok umma and ask them to speed up,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02607,safe,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02608,safe,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02609,safe,:-) yeah! Lol. Luckily i didn't have a starring role like you!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02610,safe,Hello madam how are you ?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02611,safe,"Awesome, text me when you're restocked",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02613,scam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02614,safe,Yes. It's all innocent fun. O:-),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02615,safe,Thanks for sending this mental ability question..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02616,safe,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02617,safe,2marrow only. Wed at &lt;#&gt; to 2 aha.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02618,safe,I went to ur hon lab but no one is there.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02620,safe,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02621,scam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02622,safe,How come?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02623,safe,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_02624,safe,Ok lor...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
